id,text,is_complaint_true
241,Roshan Rai Roshan Rai  @RoshanKrRaii · Update : Condition of Indian ,False
242,san⁷ /rpwp san⁷ /rpwp  @sueemonella · can some vips or someone who work in Indian,False
243,Arjun Arjun  @80and_Counting · Indian  Railways,False
244,"Dr Gaurav Garg Dr Gaurav Garg  @DrGauravGarg4 · As a common man, doesn’t the videos of Indian ",False
245,Saurabh • A Railfan Saurabh • A Railfan  @trainwalebhaiya · Even after 170yrs of Indian ,False
246,Kapil Kapil  @kapsology · Everyone is talking about Indian ,False
247,Mukul Mukul  @Warrior_Mukul · Pathetic State of Indian ,False
248,Ravisutanjani Ravisutanjani  @Ravisutanjani · All is Not Well with Indian ,False
249,Ravisutanjani Ravisutanjani  @Ravisutanjani · Strength of Indian ,False
250,Anusha vundavalli Anusha vundavalli  @Anushavundavali · Worst railway service,False
251,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
252,"Tamil Nadu Infra Tamil Nadu Infra  @TamilNaduInfra · Unreserved passengers traveling in bulk in reserved coaches of trains is slowly becoming a norm in TN too.

High time Indian ",False
253,"Anil Bhat Anil Bhat  @anilbhatortho · #Vandebharat journey 
* atleast 25% travellers folding & dropping back their food trays with a loud thud 
* mobile phones with their highest decibels blaring music/ reality shows 
* nonstop announcements in 4 languages by the Indian",False
254,Mihir Jha Mihir Jha  @MihirkJha · Indian  Railways,False
255,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · If any of you have any angst against #IndianRailways ,False
256,"Judish Raj Judish Raj  @JudishRaj · For those born after 1990, let me tell you the biggest achievement post independence, of Indian ",False
257,Munthaseer Yaseen Munthaseer Yaseen  @12ARMY · How BJP systematically dismantled Indian ,False
258,Swaminathan Padmanabhan Swaminathan Padmanabhan  @swaminathankp · Indian Indian ,False
259,Roshan Rai Roshan Rai  @RoshanKrRaii · Update : Condition of Indian ,False
260,san⁷ /rpwp san⁷ /rpwp  @sueemonella · can some vips or someone who work in Indian,False
261,Arjun Arjun  @80and_Counting · Indian  Railways,False
262,"Dr Gaurav Garg Dr Gaurav Garg  @DrGauravGarg4 · As a common man, doesn’t the videos of Indian ",False
263,Saurabh • A Railfan Saurabh • A Railfan  @trainwalebhaiya · Even after 170yrs of Indian ,False
264,Kapil Kapil  @kapsology · Everyone is talking about Indian ,False
265,Mukul Mukul  @Warrior_Mukul · Pathetic State of Indian ,False
266,Ravisutanjani Ravisutanjani  @Ravisutanjani · All is Not Well with Indian ,False
267,Ravisutanjani Ravisutanjani  @Ravisutanjani · Strength of Indian ,False
268,Anusha vundavalli Anusha vundavalli  @Anushavundavali · Worst railway service,False
269,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
270,"Tamil Nadu Infra Tamil Nadu Infra  @TamilNaduInfra · Unreserved passengers traveling in bulk in reserved coaches of trains is slowly becoming a norm in TN too.

High time Indian ",False
271,"Anil Bhat Anil Bhat  @anilbhatortho · #Vandebharat journey 
* atleast 25% travellers folding & dropping back their food trays with a loud thud 
* mobile phones with their highest decibels blaring music/ reality shows 
* nonstop announcements in 4 languages by the Indian",False
272,Mihir Jha Mihir Jha  @MihirkJha · Indian  Railways,False
273,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · If any of you have any angst against #IndianRailways ,False
274,"Judish Raj Judish Raj  @JudishRaj · For those born after 1990, let me tell you the biggest achievement post independence, of Indian ",False
275,Munthaseer Yaseen Munthaseer Yaseen  @12ARMY · How BJP systematically dismantled Indian ,False
276,Swaminathan Padmanabhan Swaminathan Padmanabhan  @swaminathankp · Indian Indian ,False
277,Roshan Rai Roshan Rai  @RoshanKrRaii · Update : Condition of Indian ,False
278,san⁷ /rpwp san⁷ /rpwp  @sueemonella · can some vips or someone who work in Indian,False
279,Arjun Arjun  @80and_Counting · Indian  Railways,False
280,"Dr Gaurav Garg Dr Gaurav Garg  @DrGauravGarg4 · As a common man, doesn’t the videos of Indian ",False
281,Saurabh • A Railfan Saurabh • A Railfan  @trainwalebhaiya · Even after 170yrs of Indian ,False
282,Kapil Kapil  @kapsology · Everyone is talking about Indian ,False
283,Mukul Mukul  @Warrior_Mukul · Pathetic State of Indian ,False
284,Ravisutanjani Ravisutanjani  @Ravisutanjani · All is Not Well with Indian ,False
285,Ravisutanjani Ravisutanjani  @Ravisutanjani · Strength of Indian ,False
286,Anusha vundavalli Anusha vundavalli  @Anushavundavali · Worst railway service,False
287,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
288,"Tamil Nadu Infra Tamil Nadu Infra  @TamilNaduInfra · Unreserved passengers traveling in bulk in reserved coaches of trains is slowly becoming a norm in TN too.

High time Indian ",False
289,"Anil Bhat Anil Bhat  @anilbhatortho · #Vandebharat journey 
* atleast 25% travellers folding & dropping back their food trays with a loud thud 
* mobile phones with their highest decibels blaring music/ reality shows 
* nonstop announcements in 4 languages by the Indian",False
290,Mihir Jha Mihir Jha  @MihirkJha · Indian  Railways,False
291,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · If any of you have any angst against #IndianRailways ,False
292,"Judish Raj Judish Raj  @JudishRaj · For those born after 1990, let me tell you the biggest achievement post independence, of Indian ",False
293,Munthaseer Yaseen Munthaseer Yaseen  @12ARMY · How BJP systematically dismantled Indian ,False
294,Swaminathan Padmanabhan Swaminathan Padmanabhan  @swaminathankp · Indian Indian ,False
295,Roshan Rai Roshan Rai  @RoshanKrRaii · Update : Condition of Indian ,False
296,san⁷ /rpwp san⁷ /rpwp  @sueemonella · can some vips or someone who work in Indian,False
297,Arjun Arjun  @80and_Counting · Indian  Railways,False
298,"Dr Gaurav Garg Dr Gaurav Garg  @DrGauravGarg4 · As a common man, doesn’t the videos of Indian ",False
299,Saurabh • A Railfan Saurabh • A Railfan  @trainwalebhaiya · Even after 170yrs of Indian ,False
300,Kapil Kapil  @kapsology · Everyone is talking about Indian ,False
301,Mukul Mukul  @Warrior_Mukul · Pathetic State of Indian ,False
302,Ravisutanjani Ravisutanjani  @Ravisutanjani · All is Not Well with Indian ,False
303,Ravisutanjani Ravisutanjani  @Ravisutanjani · Strength of Indian ,False
304,Anusha vundavalli Anusha vundavalli  @Anushavundavali · Worst railway service,False
305,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
306,"Tamil Nadu Infra Tamil Nadu Infra  @TamilNaduInfra · Unreserved passengers traveling in bulk in reserved coaches of trains is slowly becoming a norm in TN too.

High time Indian ",False
307,"Anil Bhat Anil Bhat  @anilbhatortho · #Vandebharat journey 
* atleast 25% travellers folding & dropping back their food trays with a loud thud 
* mobile phones with their highest decibels blaring music/ reality shows 
* nonstop announcements in 4 languages by the Indian",False
308,Mihir Jha Mihir Jha  @MihirkJha · Indian  Railways,False
309,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · If any of you have any angst against #IndianRailways ,False
310,"Judish Raj Judish Raj  @JudishRaj · For those born after 1990, let me tell you the biggest achievement post independence, of Indian ",False
311,Munthaseer Yaseen Munthaseer Yaseen  @12ARMY · How BJP systematically dismantled Indian ,False
312,Swaminathan Padmanabhan Swaminathan Padmanabhan  @swaminathankp · Indian Indian ,False
313,Roshan Rai Roshan Rai  @RoshanKrRaii · Update : Condition of Indian ,False
314,san⁷ /rpwp san⁷ /rpwp  @sueemonella · can some vips or someone who work in Indian,False
315,Arjun Arjun  @80and_Counting · Indian  Railways,False
316,"Dr Gaurav Garg Dr Gaurav Garg  @DrGauravGarg4 · As a common man, doesn’t the videos of Indian ",False
317,Saurabh • A Railfan Saurabh • A Railfan  @trainwalebhaiya · Even after 170yrs of Indian ,False
318,Kapil Kapil  @kapsology · Everyone is talking about Indian ,False
319,Mukul Mukul  @Warrior_Mukul · Pathetic State of Indian ,False
320,Ravisutanjani Ravisutanjani  @Ravisutanjani · All is Not Well with Indian ,False
321,Ravisutanjani Ravisutanjani  @Ravisutanjani · Strength of Indian ,False
322,Anusha vundavalli Anusha vundavalli  @Anushavundavali · Worst railway service,False
323,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
324,"Tamil Nadu Infra Tamil Nadu Infra  @TamilNaduInfra · Unreserved passengers traveling in bulk in reserved coaches of trains is slowly becoming a norm in TN too.

High time Indian ",False
325,"Anil Bhat Anil Bhat  @anilbhatortho · #Vandebharat journey 
* atleast 25% travellers folding & dropping back their food trays with a loud thud 
* mobile phones with their highest decibels blaring music/ reality shows 
* nonstop announcements in 4 languages by the Indian",False
326,Mihir Jha Mihir Jha  @MihirkJha · Indian  Railways,False
327,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · If any of you have any angst against #IndianRailways ,False
328,"Judish Raj Judish Raj  @JudishRaj · For those born after 1990, let me tell you the biggest achievement post independence, of Indian ",False
329,Munthaseer Yaseen Munthaseer Yaseen  @12ARMY · How BJP systematically dismantled Indian ,False
330,Swaminathan Padmanabhan Swaminathan Padmanabhan  @swaminathankp · Indian Indian ,False
331,Roshan Rai Roshan Rai  @RoshanKrRaii · Update : Condition of Indian ,False
332,san⁷ /rpwp san⁷ /rpwp  @sueemonella · can some vips or someone who work in Indian,False
333,Arjun Arjun  @80and_Counting · Indian  Railways,False
334,"Dr Gaurav Garg Dr Gaurav Garg  @DrGauravGarg4 · As a common man, doesn’t the videos of Indian ",False
335,Saurabh • A Railfan Saurabh • A Railfan  @trainwalebhaiya · Even after 170yrs of Indian ,False
336,Kapil Kapil  @kapsology · Everyone is talking about Indian ,False
337,Ravisutanjani Ravisutanjani  @Ravisutanjani · All is Not Well with Indian ,False
338,Ravisutanjani Ravisutanjani  @Ravisutanjani · All is Not Well with Indian ,False
339,Ravisutanjani Ravisutanjani  @Ravisutanjani · All is Not Well with Indian ,False
340,Ravisutanjani Ravisutanjani  @Ravisutanjani · Strength of Indian ,False
341,Ravisutanjani Ravisutanjani  @Ravisutanjani · Strength of Indian ,False
342,Ravisutanjani Ravisutanjani  @Ravisutanjani · Strength of Indian ,False
343,Anusha vundavalli Anusha vundavalli  @Anushavundavali · Worst railway service,False
344,Anusha vundavalli Anusha vundavalli  @Anushavundavali · Worst railway service,False
345,Anusha vundavalli Anusha vundavalli  @Anushavundavali · Worst railway service,False
346,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
347,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
348,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
349,"Tamil Nadu Infra Tamil Nadu Infra  @TamilNaduInfra · Unreserved passengers traveling in bulk in reserved coaches of trains is slowly becoming a norm in TN too.

High time Indian ",False
350,"Tamil Nadu Infra Tamil Nadu Infra  @TamilNaduInfra · Unreserved passengers traveling in bulk in reserved coaches of trains is slowly becoming a norm in TN too.

High time Indian ",False
351,"Tamil Nadu Infra Tamil Nadu Infra  @TamilNaduInfra · Unreserved passengers traveling in bulk in reserved coaches of trains is slowly becoming a norm in TN too.

High time Indian ",False
352,"Anil Bhat Anil Bhat  @anilbhatortho · #Vandebharat journey 
* atleast 25% travellers folding & dropping back their food trays with a loud thud 
* mobile phones with their highest decibels blaring music/ reality shows 
* nonstop announcements in 4 languages by the Indian",False
353,"Anil Bhat Anil Bhat  @anilbhatortho · #Vandebharat journey 
* atleast 25% travellers folding & dropping back their food trays with a loud thud 
* mobile phones with their highest decibels blaring music/ reality shows 
* nonstop announcements in 4 languages by the Indian",False
354,"Anil Bhat Anil Bhat  @anilbhatortho · #Vandebharat journey 
* atleast 25% travellers folding & dropping back their food trays with a loud thud 
* mobile phones with their highest decibels blaring music/ reality shows 
* nonstop announcements in 4 languages by the Indian",False
355,Mihir Jha Mihir Jha  @MihirkJha · Indian  Railways,False
356,Mihir Jha Mihir Jha  @MihirkJha · Indian  Railways,False
357,Mihir Jha Mihir Jha  @MihirkJha · Indian  Railways,False
358,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · If any of you have any angst against #IndianRailways ,False
359,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · If any of you have any angst against #IndianRailways ,False
360,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · If any of you have any angst against #IndianRailways ,False
361,"Judish Raj Judish Raj  @JudishRaj · For those born after 1990, let me tell you the biggest achievement post independence, of Indian ",False
362,"Judish Raj Judish Raj  @JudishRaj · For those born after 1990, let me tell you the biggest achievement post independence, of Indian ",False
363,"Judish Raj Judish Raj  @JudishRaj · For those born after 1990, let me tell you the biggest achievement post independence, of Indian ",False
364,Munthaseer Yaseen Munthaseer Yaseen  @12ARMY · How BJP systematically dismantled Indian ,False
365,Munthaseer Yaseen Munthaseer Yaseen  @12ARMY · How BJP systematically dismantled Indian ,False
366,Munthaseer Yaseen Munthaseer Yaseen  @12ARMY · How BJP systematically dismantled Indian ,False
367,Swaminathan Padmanabhan Swaminathan Padmanabhan  @swaminathankp · Indian Indian ,False
368,Swaminathan Padmanabhan Swaminathan Padmanabhan  @swaminathankp · Indian Indian ,False
369,Swaminathan Padmanabhan Swaminathan Padmanabhan  @swaminathankp · Indian Indian ,False
370,Roshan Rai Roshan Rai  @RoshanKrRaii · Update : Condition of Indian ,False
371,Roshan Rai Roshan Rai  @RoshanKrRaii · Update : Condition of Indian ,False
372,Roshan Rai Roshan Rai  @RoshanKrRaii · Update : Condition of Indian ,False
373,san⁷ /rpwp san⁷ /rpwp  @sueemonella · can some vips or someone who work in Indian,False
374,san⁷ /rpwp san⁷ /rpwp  @sueemonella · can some vips or someone who work in Indian,False
375,san⁷ /rpwp san⁷ /rpwp  @sueemonella · can some vips or someone who work in Indian,False
376,"Shivam Vahia Shivam Vahia  @ShivamVahia · According to my highly placed aviation sources, IndiGo will be carrying 800 pax on the A350.

Standees will be allowed. IndiGo is closely working with Indian ",False
377,Rahul Raj Rahul Raj  @x_rahulraj · The toilets of Indian ,False
378,Sonam Mahajan Sonam Mahajan  @AsYouNotWish · I made the historic mistake of travelling with Indian ,False
379,Sonam Mahajan Sonam Mahajan  @AsYouNotWish · I made the historic mistake of travelling with Indian ,False
380,Maxtern Maxtern  @RealMaxtern · Indian  Railway,False
381,Abhijit Chokshi | Investors का दोस्त Abhijit Chokshi | Investors का दोस्त  @stockifi_Invest · Indian  Railways,False
382,Praful Patel Praful Patel  @praful_patel · Commendable initiative by the Central Government and Indian ,False
383,Zavier Zavier  @ZavierIndia · Indian  Railways,False
384,Saurabh • A Railfan Saurabh • A Railfan  @trainwalebhaiya · If Railway Minister,False
385,Ankit Mayank Ankit Mayank  @mr_mayank · BIG EXPOSE BJP caught playing dirty tricks again to stop Muslims from voting ,False
